Unnamed: 0,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID,Vehicle Type
1957,ACTIVE,LINCOLN,NAVIGATOR L,2021.0,BLACK,Gasoline,N,AMK CHICAGO INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,9572Livery,9572Livery
1958,SURRENDER,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,4137 TAXI INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,4137Taxi,4137Taxi
1970,ACTIVE,TOYOTA,RAV4,2019.0,WHITE/STARS/STRIPES,Gasoline,N,DARASIMI CO,CHICAGO,IL,60641.0,American-United Cab Assn,Owner-Operator,2851Taxi,2851Taxi
1971,ACTIVE,FORD,EXPEDITION,2022.0,BLACK,Gasoline,N,MG TRANS INC,CHICAGO,IL,60634.0,DIS-AFFILIATED,Owner Manager,8975Livery,8975Livery
1973,ACTIVE,CHRYSLER,PACIFICA,2023.0,BLACK,Gasoline,N,CHICAGO TRAVEL & TOURS INC,CHICAGO,IL,60613.0,DIS-AFFILIATED,Owner Manager,8859Livery,8859Livery
1974,INACTIVE,FORD,F53,2007.0,RED/GREEN,Gasoline,N,"TRT TRANSPORTATION, INC.",CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,10845Charter Sightseeing,10845Charter Sightseeing
1976,ACTIVE,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,DISCREET LIMOUSINE ILLINOIS INC,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,8186Livery,8186Livery
1978,ACTIVE,CHEVROLET,SUBURBAN,2018.0,BLACK,Gasoline,N,NELSON LIMOUSINE SERVICE INC,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,8150Livery,8150Livery
1980,INACTIVE,FREIGHLINE,NEWPORT,2015.0,WHITE,Gasoline,N,41 LEAF CONSULTING CORP,CHICAGO,IL,60603.0,DIS-AFFILIATED,Owner Manager,17787Charter Sightseeing,17787Charter Sightseeing
1984,ACTIVE,TOYOTA,SIENNA,2015.0,WHITE/BLUE/STRIPES,Gasoline,Y,CHITOWN CAB INC. #V,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",873Taxi,873Taxi
1993,VIOLATION,BMW,X5,2017.0,BLACK,Gasoline,N,CVIJETIN VASILIC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,8987Livery,8987Livery
1994,INACTIVE,CHEVROLET,EXPRESS,2008.0,BLACK,Gasoline,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602.0,DIS-AFFILIATED,Owner Manager,10784Charter Sightseeing,10784Charter Sightseeing
2000,RESERVED,CHEVROLET,SUBURBAN,2018.0,BLACK,Gasoline,N,CHICAGO FLYCAR LIMOUSINE INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,7876Livery,7876Livery
2001,ACTIVE,CADILLAC,ESCALADE ESV,2023.0,BLACK,Gasoline,N,RIDE IN STYLE LIMO INC,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,7802Livery,7802Livery
2003,ACTIVE,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,OPULENT RIDES LLC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,9664Livery,9664Livery
2006,ACTIVE,BMW,X6,2021.0,BLACK,Gasoline,N,LA CHICAGO LIMO SERVICE CORP.,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,7198Livery,7198Livery
2008,INACTIVE,FORD,EXCURSION,2005.0,WHITE,Gasoline,N,EMPIRE LIMOUSINE INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9370Charter Sightseeing,9370Charter Sightseeing
2009,ACTIVE,FORD,EXPEDITION PLATINUM,2023.0,BLACK,Gasoline,N,ASB TRANSPORTATION LLC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,7601Livery,7601Livery
2010,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,DIS-AFFILIATED,Owner Manager,7380Livery,7380Livery
2012,ACTIVE,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,ASHENAFI T. SHANKA,CHICAGO,IL,60613.0,DIS-AFFILIATED,Owner Manager,8059Livery,8059Livery
2014,ACTIVE,TOYOTA,SIENNA,2020.0,WHITE/BLUE,Gasoline,Y,ADOM EXPRESS INC,CHICAGO,IL,60653.0,Independent1,Owner Manager,4869Taxi,4869Taxi
2018,ACTIVE,CADILLAC,XTS,2019.0,BLACK,Gasoline,N,DANAYAL LIMOUSINE INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,8468Livery,8468Livery
2022,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,ADIL & BASIT LIMO INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9626Livery,9626Livery
2023,ACTIVE,MERCEDES,METRIS,2023.0,BLACK,Gasoline,N,EMPIRE LIMOUSINE INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9493Livery,9493Livery
2031,VIOLATION,NISSAN,PATHFINDER,2019.0,BLACK,Gasoline,N,LIBRADO S. SALAZAR,CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,7899Livery,7899Livery
2037,RESERVED,KIA,SEDONA,2015.0,BLACK,Gasoline,N,JACKQUELINE A WOOLDRIDGE,CHICAGO,IL,60628.0,DIS-AFFILIATED,Owner Manager,16520Medicar,16520Medicar
2040,ACTIVE,CHEVROLET,SUBURBAN,2022.0,BLACK,Gasoline,N,MAREK J MAJCHROWSKI,CHICAGO,IL,60632.0,DIS-AFFILIATED,Owner Manager,9586Livery,9586Livery
2042,ACTIVE,CADILLAC,XT6,2024.0,BLACK,Gasoline,N,"MIEDZ, INC.",CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8237Livery,8237Livery
2043,RESERVED,CADILLAC,XTS,2018.0,BLACK,Gasoline,N,BAKALI CORPORATION,CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,8703Livery,8703Livery
2044,ACTIVE,VOLVO,S90,2022.0,BLACK,Gasoline,N,ALL ABOUT CHARTER INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7303Livery,7303Livery
2046,RESERVED,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,ELI'S CHAUFFEUR SERVICES INC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,8290Livery,8290Livery
2047,ACTIVE,TOYOTA,SIENNA,2018.0,BLUE/WHITE,Gasoline,Y,MCCAB XIV CORP.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",357Taxi,357Taxi
2050,ACTIVE,TOYOTA,SIENNA,2016.0,WHITE,Gasoline,N,CONNECT CARE TRANS LLC,CHICAGO,IL,60631.0,DIS-AFFILIATED,Owner Manager,9332Medicar,9332Medicar
2054,VIOLATION,GMC,YUKON XL,2020.0,BLACK,Gasoline,N,RHM TRANSPORTATION INC.,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,8547Livery,8547Livery
2057,ACTIVE,MERCEDES,BENZ,2019.0,BLACK,Gasoline,N,TEMITOPE A. OJEDIRAN,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,9438Livery,9438Livery
2064,ACTIVE,TOYOTA,SIENNA,2019.0,WHITE/BLACK/STRIPES,Gasoline,Y,PRECIOUS TRANSPORTATION COMPANY LLC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,4148Taxi,4148Taxi
2065,INACTIVE,NISSAN,PATHFINDER,2014.0,BLUE,Gasoline,N,PAL TRANSPORTATION CORPORATION,CHICAGO,IL,60628.0,DIS-AFFILIATED,Owner Manager,19378Medicar,19378Medicar
2066,ACTIVE,NISSAN,KICKS,2019.0,LAVENDER,Gasoline,N,THASOS CAB CORP,CHICAGO,IL,60659.0,CHICAGO CITY TAXI ASSOC,Top Cab Corp.,5261Taxi,5261Taxi
2067,ACTIVE,LINCOLN,NAUTILUS,2022.0,BLACK,Gasoline,N,ADK LIMO INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8801Livery,8801Livery
2068,ACTIVE,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,LIMO RHAMI INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8019Livery,8019Livery
2069,SURRENDER,TOYOTA,RAV4,2016.0,WHITE/BLUE/STRIPES,Gasoline,N,IGBINEWEKA A. IDEHEN,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner-Operator,4647Taxi,4647Taxi
2070,ACTIVE,LINCOLN,NAVIGATOR L,2021.0,BLACK,Gasoline,N,LIMO CORP OF CHICAGO INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8653Livery,8653Livery
2072,VIOLATION,LINCOLN,CONTINENTAL,2019.0,BLACK,Gasoline,N,VENELIN D. DECHEV,CHICAGO,IL,60634.0,DIS-AFFILIATED,Owner Manager,8452Livery,8452Livery
2074,INACTIVE,DODGE,CARAVAN,2017.0,BLACK,Gasoline,N,SUPERB SERVICES INC,CHICAGO,IL,60619.0,DIS-AFFILIATED,Owner Manager,8996Medicar,8996Medicar
2075,SURRENDER,TOYOTA,RAV4,2016.0,WHITE,Gasoline,N,"OSARETIN, INC.",CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,1320Taxi,1320Taxi
2079,INACTIVE,FORD,F650,2013.0,BLACK,Gasoline,N,M & M LIMOUSINE SERVICE INC,CHICAGO,IL,60601.0,DIS-AFFILIATED,Owner Manager,7164Charter Sightseeing,7164Charter Sightseeing
2084,ACTIVE,LINCOLN,AVIATOR,2022.0,BLACK,Gasoline,N,TONI LIMOUSINE INC,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,7996Livery,7996Livery
2087,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,"DV & G ENTERPRISES, INC.",CHICAGO,IL,60634.0,DIS-AFFILIATED,Owner Manager,7569Livery,7569Livery
2091,INACTIVE,FREIGHLINE,CAMRY,2005.0,RED/GREEN,Gasoline,N,"TRT TRANSPORTATION, INC.",CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,8973Charter Sightseeing,8973Charter Sightseeing
2093,ACTIVE,LINCOLN,NAUTILUS,2022.0,BLACK,Gasoline,N,LYBA CORPORATION,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,8643Livery,8643Livery
2094,ACTIVE,LINCOLN,AVIATOR,2022.0,BLACK,Gasoline,N,AMM'S LIMOUSINE SERVICE INC,CHICAGO,IL,60654.0,DIS-AFFILIATED,Owner Manager,7100Livery,7100Livery
2096,INACTIVE,FORD,TRANSIT,2018.0,BLACK,Gasoline,N,SWIFT TRANSPORTATION AND LEASTING INC,CHICAGO,IL,60631.0,DIS-AFFILIATED,Owner Manager,19820Charter Sightseeing,19820Charter Sightseeing
2098,ACTIVE,CADILLAC,XTS,2019.0,BLACK,Gasoline,N,DANAYAL LIMOUSINE INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,9171Livery,9171Livery
2103,ACTIVE,LINCOLN,NAVIGATOR,2022.0,BLACK,Gasoline,N,FMRZ CORPORATION,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,7850Livery,7850Livery
2105,ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,MALWA LIMOUSINE INC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,9628Livery,9628Livery
2106,ACTIVE,FORD,TRANSIT,2020.0,BLACK,Gasoline,N,EMPIRE LIMOUSINE INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,22480Charter Sightseeing,22480Charter Sightseeing
2107,ACTIVE,CHEVROLET,SUBURBAN,2020.0,BLACK,Gasoline,N,LUCKY LIVERY INC,CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,9326Livery,9326Livery
2108,ACTIVE,FORD,EXPEDITION,2021.0,BLACK,Gasoline,N,"CANNON TRANSPORTATION,INC.",CHICAGO,IL,60607.0,DIS-AFFILIATED,Owner Manager,9009Livery,9009Livery
2109,ACTIVE,CADILLAC,ESCALADE,2023.0,BLACK,Gasoline,N,ZMMM INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8120Livery,8120Livery
2111,INACTIVE,FORD,E350,2009.0,WHITE,Gasoline,N,ROBERT BROOKS dba BROOKS BUS SERVICE,CHICAGO,IL,60628.0,DIS-AFFILIATED,Owner Manager,16630Charter Sightseeing,16630Charter Sightseeing
2116,ACTIVE,LINCOLN,NAVIGATOR L,2021.0,BLACK,Gasoline,N,LEW CARS LLC,CHICAGO,IL,60649.0,DIS-AFFILIATED,Owner Manager,8153Livery,8153Livery
2120,ACTIVE,JEEP,WAGONEER,2022.0,BLACK,Gasoline,N,MARVIN E STYLES,CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,7558Livery,7558Livery
2121,SURRENDER,FORD,ESCAPE,2014.0,CREAM/GREEN,Gasoline,N,RONALDO F. CIFUENTES,CHICAGO,IL,60641.0,Checker Taxi Association Co.,Owner-Operator,2294Taxi,2294Taxi
2122,INACTIVE,GMC,C5500,2006.0,BLACK,Gasoline,N,CHICAGO 5 STAR LIMO SERVICE INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,12240Charter Sightseeing,12240Charter Sightseeing
2125,ACTIVE,CADILLAC,ESCALADE,2023.0,BLACK,Gasoline,N,RSMZ SERVICES LLC,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,7788Livery,7788Livery
2132,ACTIVE,GMC,YUKON XL,2022.0,BLACK,Gasoline,N,BELGIKI LOGISTICS INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,7089Livery,7089Livery
2133,INACTIVE,FORD,CROWN VICTORIA,2008.0,BLACK,Gasoline,N,EAGLE LIVERY SERVICE  INC,CHICAGO,IL,60637.0,DIS-AFFILIATED,Owner Manager,16287Jitney,16287Jitney
2134,VIOLATION,TOYOTA,VENZA,2021.0,WHITE,Gasoline,N,JIWAN BABA INC,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,1192Taxi,1192Taxi
2139,RESERVED,FORD,650,2008.0,BLACK,Gasoline,N,EMPIRE LIMOUSINE INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,17813Charter Sightseeing,17813Charter Sightseeing
2141,ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,O'HARE-MIDWAY LIMOUSINE SERVICE INC # 2,CHICAGO,IL,60640.0,DIS-AFFILIATED,Owner Manager,7257Livery,7257Livery
2143,INACTIVE,FORD,E250,2003.0,WHITE,Gasoline,N,SUPREME MEDICAR INC,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,5142Medicar,5142Medicar
2148,INACTIVE,FORD,E150,2010.0,WHITE,Gasoline,N,Joiner Enterprises Inc,CHICAGO,IL,60649.0,DIS-AFFILIATED,Owner Manager,6399Medicar,6399Medicar
2150,INACTIVE,FORD,E450,2005.0,WHITE,Gasoline,N,CHITOWN PARTY BUS,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,13208Charter Sightseeing,13208Charter Sightseeing
2154,SURRENDER,TOYOTA,CAMRY,2024.0,WHITE,Gasoline,N,SABA 90 INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,5780Taxi,5780Taxi
2156,ACTIVE,LINCOLN,NAVIGATOR,2023.0,BLACK,Gasoline,N,FAISAL LIMOUSINE INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,8157Livery,8157Livery
2168,INACTIVE,FORD,E250,2004.0,SILVER,Gasoline,N,GLORIA J WILLS,CHICAGO,IL,60628.0,DIS-AFFILIATED,Owner Manager,2534Medicar,2534Medicar
2171,ACTIVE,LINCOLN,NAVIGATOR,2022.0,BLACK,Gasoline,N,KHALID KHAN,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7786Livery,7786Livery
2172,ACTIVE,TOYOTA,COROLLA,2018.0,WHITE,Gasoline,N,GEMINI TAXI CORP,CHICAGO,IL,60618.0,Top Cab Association,Top Cab Corp.,320Taxi,320Taxi
2174,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,CHICAGO EMPIRE LIMOUSINE INC,CHICAGO,IL,60660.0,DIS-AFFILIATED,Owner Manager,7608Livery,7608Livery
2178,VIOLATION,LINCOLN,NAVIGATOR,2022.0,BLACK,Gasoline,N,MAK LIMO SERVICES INC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,7354Livery,7354Livery
2180,ACTIVE,LINCOLN,CONTINENTAL,2019.0,BLACK,Gasoline,N,DANAYAL LIMOUSINE INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,7240Livery,7240Livery
2183,ACTIVE,VOLVO,S90,2023.0,BLACK,Gasoline,N,DDSSBOS LLC,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,7385Livery,7385Livery
2186,VIOLATION,CHEVROLET,SUBURBAN,2022.0,BLACK,Gasoline,N,OPV LIMO LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7487Livery,7487Livery
2191,RESERVED,CHEVROLET,SUBURBAN,2016.0,BLACK,Gasoline,N,M & M LIMOUSINE SERVICE INC,CHICAGO,IL,60601.0,DIS-AFFILIATED,Owner Manager,9947Livery,9947Livery
2197,VIOLATION,CHRYSLER,TOWN AND COUNTRY,2013.0,WHITE,Gasoline,N,WAKOTAS TAXI CABS INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1263Taxi,1263Taxi
2201,ACTIVE,TOYOTA,COROLLA,2017.0,CREAM/GREEN,Gasoline,N,MILES CAB CORP,CHICAGO,IL,60641.0,Checker Taxi Association Co.,Owner-Operator,186Taxi,186Taxi
2206,ACTIVE,CADILLAC,ESCALADE ESV,2020.0,BLACK,Gasoline,N,ALEXANDRU GHINEA,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,7546Livery,7546Livery
2212,ACTIVE,TOYOTA,RAV4,2021.0,SILVER,Gasoline,N,AERO 786 INC,CHICAGO,IL,60659.0,Independent1,Owner-Operator,1784Taxi,1784Taxi
2213,ACTIVE,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,LAKESHORE TRANSPORT INC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,8937Livery,8937Livery
2217,VIOLATION,LINCOLN,NAVIGATOR,2023.0,BLACK,Gasoline,N,CHI-TOWN PLATINUM LIMOUSINE INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7331Livery,7331Livery
2218,ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,WAQAR & SONS TRANSPORTATION INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8665Livery,8665Livery
2220,ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,MYUNG HOON LEE,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,9351Livery,9351Livery
2225,ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,DIS-AFFILIATED,Owner Manager,7852Livery,7852Livery
2226,RESERVED,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,GLADI LLC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,8002Livery,8002Livery
2228,ACTIVE,CHEVROLET,SUBURBAN,2020.0,BLACK,Gasoline,N,LUCKY LIVERY INC,CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,7221Livery,7221Livery
2231,ACTIVE,TOYOTA,SIENNA,2016.0,CREAM/BLUE,Gasoline,Y,ALHAMDULILLAH INC.,CHICAGO,IL,60641.0,Blue Diamond Taxi Affil Inc,Owner-Operator,1396Taxi,1396Taxi
2233,ACTIVE,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,Plamen P Benkov,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,8709Livery,8709Livery
2234,ACTIVE,CADILLAC,ESCALADE ESV,2023.0,BLACK,Gasoline,N,RIZ LIMO TRANSPORTATION CO.,CHICAGO,IL,60634.0,DIS-AFFILIATED,Owner Manager,9042Livery,9042Livery
2236,INACTIVE,FORD,E350,2006.0,WHITE,Gasoline,N,"CITY WIDE TRANSPORTATION, LTD.",CHICAGO,IL,60619.0,DIS-AFFILIATED,Owner Manager,13120Medicar,13120Medicar
2238,ACTIVE,LINCOLN,NAVIGATOR,2017.0,BLACK,Gasoline,N,BEST BUDDY'S LIMOUSINE SERVICE INCORPORATED,CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,8832Livery,8832Livery
2240,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,HAYYAN LLC,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,9791Livery,9791Livery
2241,INACTIVE,IC,M LINE SHUTTLE BUS,2013.0,WHITE,Gasoline,N,CHICAGO BUS RENTAL INC,CHICAGO,IL,60603.0,DIS-AFFILIATED,Owner Manager,15011Charter Sightseeing,15011Charter Sightseeing
2243,RESERVED,AUDI,Q7,2018.0,BLUE,Gasoline,N,MMMA LLC,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,8314Livery,8314Livery
2244,ACTIVE,CADILLAC,ESCALADE,2016.0,BLACK,Gasoline,N,"FLASH LIMOUSINE, INC.",CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9881Livery,9881Livery
2247,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,CHICAGO LIMO LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8788Livery,8788Livery
2248,SURRENDER,TOYOTA,SIENNA,2022.0,GRAY,Gasoline,N,SOSE LLC,CHICAGO,IL,60615.0,Independent1,Owner-Operator,4330Taxi,4330Taxi
2249,VIOLATION,DODGE,CARAVAN,2016.0,WHITE,Gasoline,Y,IL 5 CORP.,CHICAGO,IL,60618.0,EXPIRED AFFILIATION,Owner Manager,4561Taxi,4561Taxi
2250,VIOLATION,TOYOTA,SIENNA,2012.0,WHITE,Gasoline,N,NAZARAK INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,22Taxi,22Taxi
2252,ACTIVE,TOYOTA,COROLLA,2020.0,WHITE,Gasoline,N,CALAFWEY LLC,CHICAGO,IL,60659.0,Flash Cab Co,Owner-Operator,2582Taxi,2582Taxi
2253,SURRENDER,VPG,MV-1,2014.0,WHITE,Gasoline,Y,PETE TAXI COMPANY LLC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2697Taxi,2697Taxi
2254,INACTIVE,FORD,E450,2014.0,BLACK,Gasoline,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602.0,DIS-AFFILIATED,Owner Manager,16096Charter Sightseeing,16096Charter Sightseeing
2256,VIOLATION,NISSAN,SENTRA,2019.0,LAVENDER,Gasoline,N,AGAPH CAB CORP,CHICAGO,IL,60618.0,CHICAGO CITY TAXI ASSOC,Top Cab Corp.,3478Taxi,3478Taxi
2261,ACTIVE,FREIGHLINE,M2,2015.0,BLACK,Gasoline,N,"EMPEROR LIMOUSINE AND PARTY BUS, LLC",CHICAGO,IL,60605.0,DIS-AFFILIATED,Owner Manager,24795Charter Sightseeing,24795Charter Sightseeing
2263,ACTIVE,LINCOLN,CONTINENTAL,2018.0,BLACK,Gasoline,N,H2 LIMO LLC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,7809Livery,7809Livery
2265,ACTIVE,CADILLAC,ESCALADE,2020.0,BLACK,Gasoline,N,"SILK ROAD SERVICES, INC.",CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,7853Livery,7853Livery
2271,ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,DANAYAL LIMOUSINE INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,8425Livery,8425Livery
2274,INACTIVE,KIA,SEDONA,2015.0,BURGUNDY,Gasoline,N,GRACE M THOMAS,CHICAGO,IL,60621.0,DIS-AFFILIATED,Owner Manager,18265Medicar,18265Medicar
2276,ACTIVE,LINCOLN,NAVIGATOR,2020.0,BLACK,Gasoline,N,MO LIMO INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7393Livery,7393Livery
2279,INACTIVE,FORD,CROWN VICTORIA,2010.0,BLACK,Gasoline,N,Majestic Livery Service Inc,CHICAGO,IL,60637.0,DIS-AFFILIATED,Owner Manager,16439Jitney,16439Jitney
2282,ACTIVE,CADILLAC,ESCALADE ESV,2022.0,GRAY/BLACK,Gasoline,N,ALAA LIMOUSINE LLC,CHICAGO,IL,60634.0,DIS-AFFILIATED,Owner Manager,8894Livery,8894Livery
2283,INACTIVE,FORD,E350,2007.0,WHITE,Gasoline,N,"MIDWEST MEDICAL SERVICE, INC.",CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,5642Ambulance,5642Ambulance
2284,ACTIVE,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,RING LIMO INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9384Livery,9384Livery
2287,ACTIVE,TOYOTA,SIENNA,2016.0,YELLOW,Gasoline,N,ULTRA INVESTMENT CORP,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,6891Taxi,6891Taxi
2289,RESERVED,LINCOLN,NAVIGATOR,2017.0,BLACK,Gasoline,N,T.K. LIMOUSINE INC.,CHICAGO,IL,60651.0,DIS-AFFILIATED,Owner Manager,8057Livery,8057Livery
2291,ACTIVE,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,SL SOLUTIONS LLC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,8033Livery,8033Livery
2293,ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,HAMPTON & SONS ENTERPRISE LLC,CHICAGO,IL,60636.0,DIS-AFFILIATED,Owner Manager,9395Livery,9395Livery
2295,ACTIVE,LINCOLN,CONTINENTAL,2020.0,BLACK,Gasoline,N,KRASTEV ENTERPRISES LLC,CHICAGO,IL,60640.0,DIS-AFFILIATED,Owner Manager,9139Livery,9139Livery
2303,ACTIVE,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,HAYAT CORPORATION INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,7272Livery,7272Livery
2305,INACTIVE,INTL,CHAMPION,2013.0,WHITE,Gasoline,N,41 LEAF CONSULTING CORP,CHICAGO,IL,60603.0,DIS-AFFILIATED,Owner Manager,16846Charter Sightseeing,16846Charter Sightseeing
2306,SURRENDER,FORD,ESCAPE,2020.0,SILVER,Gasoline,N,MAUDE LAMY TAXI INC,CHICAGO,IL,60659.0,Independent1,Owner Manager,4732Taxi,4732Taxi
2311,INACTIVE,FORD,E350,2008.0,WHITE,Gasoline,N,"MIDWEST MEDICAL SERVICE, INC.",CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,5541Ambulance,5541Ambulance
