Unnamed: 0,Public Vehicle Number,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management,Record ID,Vehicle Type
4979,9327,INACTIVE,FORD,TRANSIT,2020.0,WHITE,Gasoline,N,COMMUNITY PASTOR CARE LLC,CHICAGO,IL,60615.0,DIS-AFFILIATED,Owner Manager,9327Medicar,9327Medicar
4986,1708,VIOLATION,TOYOTA,SCION,2011.0,WHITE,Gasoline,N,DESIREE AND MONIQUE CAB CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1708Taxi,1708Taxi
4987,9212,ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,TEWODROS TRANSPORTATION SERVICE LLC,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,9212Livery,9212Livery
4990,7740,RESERVED,CHEVROLET,SUBURBAN,2015.0,BLACK,Gasoline,N,AMM'S LIMOUSINE SERVICE INC,CHICAGO,IL,60654.0,DIS-AFFILIATED,Owner Manager,7740Livery,7740Livery
4992,6962,ACTIVE,TOYOTA,SIENNA,2019.0,WHITE/RED/STRIPES,Gasoline,Y,CHITOWNCABBIE INC.,CHICAGO,IL,60612.0,Independent2,Owner-Operator,6962Taxi,6962Taxi
4993,1148,ACTIVE,TOYOTA,RAV4,2019.0,RED,Gasoline,N,KAMALUXE INC.,CHICAGO,IL,60612.0,INDEPENDENT4,Owner-Operator,1148Taxi,1148Taxi
4996,8450,INACTIVE,FORD,E250,2011.0,WHITE,Gasoline,N,"SCR MEDICAL TRANSPORTATION, INC.",CHICAGO,IL,60619.0,DIS-AFFILIATED,Owner Manager,8450Medicar,8450Medicar
4997,18508,INACTIVE,DODGE,CARAVAN,2014.0,BLACK,Gasoline,N,ALC MEDICAL TRANSPORTATION,CHICAGO,IL,60617.0,DIS-AFFILIATED,Owner Manager,18508Medicar,18508Medicar
5000,6043,ACTIVE,TOYOTA,SIENNA,2017.0,YELLOW,Gasoline,Y,CITY ROAD CORP,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,6043Taxi,6043Taxi
5005,5888,VIOLATION,DODGE,GRAND CARAVAN,2014.0,WHITE,Gasoline,N,"IGALA UNITED ENTERPRISES, INC.",CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,5888Taxi,5888Taxi
5006,8778,VIOLATION,CHEVROLET,SUBURBAN,2016.0,BLACK,Gasoline,N,WINDY CITY LUX LTD.,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,8778Livery,8778Livery
5014,1742,FORECLOSURE,VPG,MV-1,2014.0,GREEN,Gasoline,Y,REX 8 INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1742Taxi,1742Taxi
5016,7223,INACTIVE,FREIGHLINE,CAMRY,2004.0,RED/GREEN,Gasoline,N,"TRT TRANSPORTATION, INC.",CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,7223Charter Sightseeing,7223Charter Sightseeing
5022,8666,ACTIVE,CHEVROLET,SUBURBAN,2019.0,BLACK,Gasoline,N,LUCKY LIVERY INC,CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,8666Livery,8666Livery
5029,7199,ACTIVE,CADILLAC,ESCALADE,2019.0,BLACK,Gasoline,N,ADAM W. ABUHASHEESH,CHICAGO,IL,60634.0,DIS-AFFILIATED,Owner Manager,7199Livery,7199Livery
5030,8500,INACTIVE,CADILLAC,ESCALADE,2017.0,BLACK,Gasoline,N,CHICAGO WORLDWIDE LIMO INC.,CHICAGO,IL,60634.0,DIS-AFFILIATED,Owner Manager,8500Livery,8500Livery
5035,8192,ACTIVE,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,FARQ TECH INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,8192Livery,8192Livery
5037,3096,SURRENDER,DODGE,CARAVAN,2016.0,BLUE,Gasoline,Y,BIG CITY TAXI CORP.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,3096Taxi,3096Taxi
5040,8903,VIOLATION,MERCEDES,S450,2018.0,BLACK,Gasoline,N,EXCELLENT CHICAGO LIMO INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,8903Livery,8903Livery
5041,7847,ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,YANG SU,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,7847Livery,7847Livery
5042,8009,ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,MIDWEST CARS & LIMOUSINES INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8009Livery,8009Livery
5043,4873,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,TOWER AMBULANCE,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,4873Ambulance,4873Ambulance
5056,7425,ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,"FLASH LIMOUSINE, INC.",CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7425Livery,7425Livery
5062,9084,ACTIVE,BMW,X7,2024.0,BLACK,Gasoline,N,HE ZHU,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,9084Livery,9084Livery
5064,7189,ACTIVE,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,ALHMYARI INC,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,7189Livery,7189Livery
5068,4903,VIOLATION,TOYOTA,SIENNA,2012.0,WHITE,Gasoline,N,S B N & CANDIDO INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4903Taxi,4903Taxi
5073,9117,ACTIVE,CADILLAC,CT6,2020.0,BLACK,Gasoline,N,GLOBAX LIMO INC,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,9117Livery,9117Livery
5074,6191,VIOLATION,TOYOTA,SCION,2011.0,WHITE,Gasoline,N,NAT MIKE CABS TWO INC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6191Taxi,6191Taxi
5077,17296,INACTIVE,CHRYSLER,TOWN AND COUNTRY,2007.0,SILVER,Gasoline,N,Majestic Livery Service Inc,CHICAGO,IL,60637.0,DIS-AFFILIATED,Owner Manager,17296Jitney,17296Jitney
5079,2055,VIOLATION,DODGE,CARAVAN,2010.0,WHITE,Gasoline,Y,WEST END TAXI CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2055Taxi,2055Taxi
5085,5138,VIOLATION,TOYOTA,RAV4,2016.0,WHITE,Gasoline,N,EAST BOUND CAB COMPANY,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,5138Taxi,5138Taxi
5087,7346,ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,ZIDANE LIMO INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7346Livery,7346Livery
5088,9083,ACTIVE,KIA,SOUL,2019.0,BLACK,Gasoline,N,JACKQUELINE A WOOLDRIDGE,CHICAGO,IL,60628.0,DIS-AFFILIATED,Owner Manager,9083Medicar,9083Medicar
5092,13062,INACTIVE,FORD,E350,2015.0,BLACK,Gasoline,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602.0,DIS-AFFILIATED,Owner Manager,13062Charter Sightseeing,13062Charter Sightseeing
5101,9173,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,VOLKAN KURT,CHICAGO,IL,60654.0,DIS-AFFILIATED,Owner Manager,9173Livery,9173Livery
5103,7387,ACTIVE,CADILLAC,XT6,2023.0,BLACK,Gasoline,N,ABSOLUT LIMOUSINE INC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,7387Livery,7387Livery
5104,19004,INACTIVE,DODGE,CARAVAN,2013.0,GRAY,Gasoline,N,COWSEN ENTERPRISES LLC,CHICAGO,IL,60628.0,DIS-AFFILIATED,Owner Manager,19004Medicar,19004Medicar
5108,8865,ACTIVE,CHEVROLET,SUBURBAN,2021.0,BLACK,Gasoline,N,BY LIMOUSINE SERVICE LLC,CHICAGO,IL,60622.0,DIS-AFFILIATED,Owner Manager,8865Livery,8865Livery
5110,8679,ACTIVE,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,MS LIMO INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8679Livery,8679Livery
5112,21735,ACTIVE,FREIGHLINE,M1235,2009.0,WHITE,Gasoline,N,PINNACLE LIMOUSINE AND PARTY BUS LLC,CHICAGO,IL,60605.0,DIS-AFFILIATED,Owner Manager,21735Charter Sightseeing,21735Charter Sightseeing
5113,9540,ACTIVE,DODGE,CARAVAN,2014.0,BLACK,Gasoline,N,RELIABLE TRANSIT LLC,CHICAGO,IL,60660.0,DIS-AFFILIATED,Owner Manager,9540Medicar,9540Medicar
5117,9692,ACTIVE,TOYOTA,SIENNA,2009.0,BROWN,Gasoline,N,GMTI VENTURES LLC,CHICAGO,IL,60615.0,DIS-AFFILIATED,Owner Manager,9692Medicar,9692Medicar
5119,9094,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,"DV & G ENTERPRISES, INC.",CHICAGO,IL,60634.0,DIS-AFFILIATED,Owner Manager,9094Livery,9094Livery
5120,7085,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,"NEMRAT TRANSPORT, INC.",CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7085Livery,7085Livery
5121,5172,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,TOWER AMBULANCE,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,5172Ambulance,5172Ambulance
5123,15360,INACTIVE,IC,M LINE SHUTTLE BUS,2015.0,WHITE,Gasoline,N,CHICAGO BUS RENTAL INC,CHICAGO,IL,60603.0,DIS-AFFILIATED,Owner Manager,15360Charter Sightseeing,15360Charter Sightseeing
5124,3496,VIOLATION,DODGE,CARAVAN,2016.0,WHITE,Gasoline,Y,"ARFI, INC",CHICAGO,IL,60660.0,DIS-AFFILIATED,Owner Manager,3496Taxi,3496Taxi
5126,18617,INACTIVE,FREIGHLINE,M2,2012.0,WHITE,Gasoline,N,KRISPY KLEAN INC.,CHICAGO,IL,60636.0,DIS-AFFILIATED,Owner Manager,18617Charter Sightseeing,18617Charter Sightseeing
5129,25593,ACTIVE,MERCEDES,SPRINTER,2024.0,BLACK,Gasoline,N,LOUIE TRANSPORTATION INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,25593Charter Sightseeing,25593Charter Sightseeing
5136,9399,ACTIVE,LINCOLN,AVIATOR,2022.0,BLACK,Gasoline,N,PREMIER FLEET CARS INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9399Livery,9399Livery
5137,9219,ACTIVE,GMC,YUKON XL,2023.0,BLACK,Gasoline,N,NEW ASHU  LLC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,9219Livery,9219Livery
5139,9910,ACTIVE,FORD,EXPEDITION,2021.0,BLACK,Gasoline,N,PHARAOHS LIMO INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9910Livery,9910Livery
5140,7844,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,FAMILY FIRST TRANSPORTATION CORPORATION,CHICAGO,IL,60621.0,DIS-AFFILIATED,Owner Manager,7844Medicar,7844Medicar
5148,2391,ACTIVE,TOYOTA,SIENNA,2020.0,WHITE,Gasoline,Y,ROSCO CITY TRANSIT LLC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,2391Taxi,2391Taxi
5149,9646,ACTIVE,CHEVROLET,SUBURBAN,2021.0,BLACK,Gasoline,N,ALASSAF LIMO INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9646Livery,9646Livery
5159,18282,INACTIVE,MERCEDES,SPRINTER,2015.0,SILVER,Gasoline,N,XL TRANSPORTATION LTD,CHICAGO,IL,60637.0,DIS-AFFILIATED,Owner Manager,18282Charter Sightseeing,18282Charter Sightseeing
5160,464,ACTIVE,TOYOTA,COROLLA,2018.0,WHITE,Gasoline,N,MALTA CAB CORP,CHICAGO,IL,60618.0,Top Cab Association,Top Cab Corp.,464Taxi,464Taxi
5161,15972,INACTIVE,FREIGHTLINER,G40M2,2014.0,WHITE,Gasoline,N,SIGNATURE TRANSPORTATION GROUP LLC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,15972Charter Sightseeing,15972Charter Sightseeing
5163,9714,ACTIVE,CHEVROLET,SUBURBAN,2021.0,BLACK,Gasoline,N,MEHYAR LIMO INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9714Livery,9714Livery
5167,7728,ACTIVE,GMC,YUKON XL,2024.0,BLACK,Gasoline,N,ZEMIN LI,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,7728Livery,7728Livery
5169,9857,ACTIVE,GMC,YUKON,2022.0,BLACK,Gasoline,N,AZS BLACK CAR LOGISTICS INCORPORATED,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,9857Livery,9857Livery
5174,9245,VIOLATION,CADILLAC,ESCALADE,2024.0,BLACK,Gasoline,N,RYDE LUXURY INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9245Livery,9245Livery
5175,9815,ACTIVE,LINCOLN,NAVIGATOR L,2021.0,BLACK,Gasoline,N,MIKE AND SONS LIMO SERVICES LLC,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,9815Livery,9815Livery
5176,8465,ACTIVE,LINCOLN,MKT,2019.0,BLACK,Gasoline,N,TAOFIK O. SALAMI,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,8465Livery,8465Livery
5181,8766,ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,SIERRA LOGISTICS INC,CHICAGO,IL,60630.0,Independent1,Owner Manager,8766Livery,8766Livery
5182,9145,ACTIVE,GMC,YUKON,2022.0,BLACK,Gasoline,N,STTS TRANSPORTATION INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9145Livery,9145Livery
5185,5143,INACTIVE,FORD,E250,2003.0,WHITE,Gasoline,N,SUPREME MEDICAR INC,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,5143Medicar,5143Medicar
5188,9942,ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,OSAMA M. AHMED,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,9942Livery,9942Livery
5189,8943,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,SULAH LIMO SERVICE INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8943Livery,8943Livery
5194,3158,VIOLATION,TOYOTA,SIENNA,2011.0,WHITE,Gasoline,N,COZY CAB CO.,CHICAGO,IL,60619.0,EXPIRED AFFILIATION,Owner Manager,3158Taxi,3158Taxi
5196,7175,ACTIVE,LINCOLN,NAVIGATOR,2022.0,BLACK,Gasoline,N,CAREY LIMOUSINE CHICAGO INC,CHICAGO,IL,60631.0,DIS-AFFILIATED,Owner Manager,7175Livery,7175Livery
5206,13150,INACTIVE,FORD,E350,2008.0,WHITE,Gasoline,N,ARIES SHUTTLE CHICAGO LLC,CHICAGO,IL,60624.0,DIS-AFFILIATED,Owner Manager,13150Charter Sightseeing,13150Charter Sightseeing
5208,8741,RESERVED,FORD,T150,2016.0,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,8741Medicar,8741Medicar
5213,9393,ACTIVE,CADILLAC,ESCALADE,2023.0,BLACK,Gasoline,N,CITY GUIDE INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,9393Livery,9393Livery
5214,14197,RESERVED,TOYOTA,SCION,2012.0,BLACK,Gasoline,N,JACKQUELINE A WOOLDRIDGE,CHICAGO,IL,60628.0,DIS-AFFILIATED,Owner Manager,14197Medicar,14197Medicar
5215,9940,ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,DIS-AFFILIATED,Owner Manager,9940Livery,9940Livery
5218,8900,ACTIVE,CADILLAC,ESCALADE ESV,2023.0,BLACK,Gasoline,N,EXECUTIVE ONE LIMOUSINE INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8900Livery,8900Livery
5222,5624,INACTIVE,FORD,E350,2004.0,WHITE,Gasoline,N,SUPREME MEDICAR INC,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,5624Medicar,5624Medicar
5224,8658,VIOLATION,LINCOLN,NAVIGATOR,2019.0,BLACK,Gasoline,N,WELCOME LIMOUSINE SERVICE INC.,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,8658Livery,8658Livery
5225,8239,RESERVED,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,HAYYAN LLC,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,8239Livery,8239Livery
5228,7467,ACTIVE,LINCOLN,AVIATOR,2022.0,BLACK,Gasoline,N,ELITE LIMOUSINE INC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,7467Livery,7467Livery
5230,8666,INACTIVE,FORD,T150,2016.0,WHITE,Gasoline,N,SECURE TRANSPORTATION COMPANY OF ILLINOIS LLC,CHICAGO,IL,60632.0,DIS-AFFILIATED,Owner Manager,8666Medicar,8666Medicar
5234,9359,ACTIVE,TESLA,Y,2023.0,BLACK,Gasoline,N,DANNY & AZEE 0786 LLC,CHICAGO,IL,60634.0,DIS-AFFILIATED,Owner Manager,9359Livery,9359Livery
5235,3051,VIOLATION,DODGE,JOURNEY,2013.0,WHITE,Gasoline,N,Z J A CAB INC,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,3051Taxi,3051Taxi
5237,9517,RESERVED,LINCOLN,TOWN CAR,2009.0,BLACK,Gasoline,N,"EXECUTIVE CHAUFFEUR SERVICES, INC.",CHICAGO,IL,60624.0,DIS-AFFILIATED,Owner Manager,9517Livery,9517Livery
5240,9144,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,CHICAGOSTAR LIMOUSINE CORP,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9144Livery,9144Livery
5241,8362,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,DEEPIKA BAWA,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8362Livery,8362Livery
5245,8587,ACTIVE,CADILLAC,ESCALADE,2018.0,BLACK,Gasoline,N,ZAK LIMO INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8587Livery,8587Livery
5246,8836,VIOLATION,DODGE,GRAND CARAVAN,2017.0,BURGUNDY,Gasoline,N,ANELSTER INCORPORATED,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,8836Medicar,8836Medicar
5247,1316,ACTIVE,TOYOTA,RAV4,2017.0,WHITE,Gasoline,N,BHEROSAW CAB CORP,CHICAGO,IL,60613.0,Independent1,Owner-Operator,1316Taxi,1316Taxi
5249,8220,ACTIVE,GMC,YUKON XL,2021.0,BLACK,Gasoline,N,AWANDIA TRANSPORTATION INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,8220Livery,8220Livery
5250,9660,ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,JIN168 INC,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,9660Livery,9660Livery
5251,8854,RESERVED,LINCOLN,CONTINENTAL,2018.0,BLACK,Gasoline,N,WINDY CITY LIMOUSINE COMPANY LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8854Livery,8854Livery
5253,8128,ACTIVE,TESLA,Y,2023.0,BLACK,Gasoline,N,MISHRA INC,CHICAGO,IL,60640.0,DIS-AFFILIATED,Owner Manager,8128Livery,8128Livery
5255,7638,VIOLATION,LINCOLN,NAVIGATOR,2017.0,BLACK,Gasoline,N,CHI LIVERY INC,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,7638Livery,7638Livery
5257,5983,INACTIVE,FORD,E250,2006.0,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,5983Medicar,5983Medicar
5260,15777,INACTIVE,FORD,E450,2011.0,BLACK,Gasoline,N,TRANS CHICAGO LIMOUSINE SERVCE INC,CHICAGO,IL,60647.0,DIS-AFFILIATED,Owner Manager,15777Charter Sightseeing,15777Charter Sightseeing
5261,8880,RESERVED,LINCOLN,CONTINENTAL,2019.0,BLACK,Gasoline,N,EDGAR DE SANTIAGO,CHICAGO,IL,60647.0,DIS-AFFILIATED,Owner Manager,8880Livery,8880Livery
5262,8834,ACTIVE,LINCOLN,NAVIGATOR,2023.0,BLACK,Gasoline,N,KASHIF HAMEED,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,8834Livery,8834Livery
5270,9017,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,DISCREET LIMOUSINE ILLINOIS INC,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,9017Livery,9017Livery
5271,4797,ACTIVE,TOYOTA,SIENNA,2020.0,WHITE,Gasoline,Y,MTM TRANSIT CORP,CHICAGO,IL,60609.0,Independent1,Owner-Operator,4797Taxi,4797Taxi
5274,9002,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,BHUTTA INC.,CHICAGO,IL,60626.0,Independent1,Owner Manager,9002Livery,9002Livery
5278,6276,ACTIVE,TOYOTA,SIENNA,2019.0,WHITE,Gasoline,Y,N & Y INC.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,6276Taxi,6276Taxi
5281,8389,ACTIVE,CHEVROLET,SUBURBAN,2021.0,BLACK,Gasoline,N,YITU LIMO INC,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,8389Livery,8389Livery
5282,9025,ACTIVE,LINCOLN,NAVIGATOR,2022.0,BLACK,Gasoline,N,VIP EXECUTIVE CAR SERVICES LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9025Livery,9025Livery
5285,4470,ACTIVE,TOYOTA,RAV4,2021.0,WHITE,Gasoline,N,FIVE-S CAB INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,4470Taxi,4470Taxi
5286,18724,INACTIVE,FORD,E450,2017.0,WHITE,Gasoline,N,"FLASH LIMOUSINE, INC.",CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,18724Charter Sightseeing,18724Charter Sightseeing
5287,7297,ACTIVE,LINCOLN,NAVIGATOR,2022.0,BLACK,Gasoline,N,AMIRA 1 INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7297Livery,7297Livery
5290,7355,ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,IQBAL WASEEM,CHICAGO,IL,60634.0,DIS-AFFILIATED,Owner Manager,7355Livery,7355Livery
5291,8189,ACTIVE,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,"BLACK LIMOUSINE, INC.",CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,8189Livery,8189Livery
5299,8709,ACTIVE,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,Plamen P Benkov,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,8709Livery,8709Livery
5314,9349,INACTIVE,FREIGHLINE,TROLLEY,2006.0,RED/GREEN,Gasoline,N,"TRT TRANSPORTATION, INC.",CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,9349Charter Sightseeing,9349Charter Sightseeing
5315,7223,VIOLATION,CADILLAC,ESCALADE,2019.0,BLACK,Gasoline,N,PERFECT LIMO SERVICE COMPANY,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7223Livery,7223Livery
5319,2758,SURRENDER,TOYOTA,COROLLA,2018.0,WHITE,Gasoline,N,SETARE INC.,CHICAGO,IL,60618.0,Top Cab Association,Top Cab Corp.,2758Taxi,2758Taxi
5324,9611,ACTIVE,LINCOLN,NAVIGATOR,2023.0,BLACK,Gasoline,N,ALI  TAJIK TRANSPORTATION INC.,CHICAGO,IL,60661.0,DIS-AFFILIATED,Owner Manager,9611Livery,9611Livery
5330,7643,ACTIVE,FORD,EXPEDITION,2022.0,BLACK,Gasoline,N,STSN LIMO INC.,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,7643Livery,7643Livery
5331,6983,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,6983Taxi,6983Taxi
5333,7358,ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,KING'S LIMO INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7358Livery,7358Livery
5344,8668,ACTIVE,BMW,740 I,2022.0,BLACK,Gasoline,N,MIA BRASOV LTD,CHICAGO,IL,60660.0,DIS-AFFILIATED,Owner Manager,8668Livery,8668Livery
5347,9045,ACTIVE,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,Independent1,Owner Manager,9045Livery,9045Livery
5350,7700,ACTIVE,GMC,YUKON XL,2023.0,BLACK,Gasoline,N,MISAAC TRANSPORTATION INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7700Livery,7700Livery
5351,8383,ACTIVE,CHEVROLET,SUBURBAN,2022.0,BLACK,Gasoline,N,STALSAYAK CORP,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,8383Livery,8383Livery
5353,5616,INACTIVE,FORD,E350,2006.0,WHITE,Gasoline,N,"MIDWEST MEDICAL SERVICE, INC.",CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,5616Ambulance,5616Ambulance
5354,1900,SURRENDER,TOYOTA,SIENNA,2012.0,WHITE,Gasoline,N,TKL CAB INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,1900Taxi,1900Taxi
5355,20642,INACTIVE,CHAMPION,FB65,2006.0,WHITE,Gasoline,N,EMPEROR LIMOUSINE AND PARTY BUS SERVICE LLC,CHICAGO,IL,60642.0,DIS-AFFILIATED,Owner Manager,20642Charter Sightseeing,20642Charter Sightseeing
5360,5183,VIOLATION,TOYOTA,COROLLA,2017.0,WHITE,Gasoline,N,ITHAKA CAB CORP,CHICAGO,IL,60618.0,Top Cab Association,Top Cab Corp.,5183Taxi,5183Taxi
5362,3674,VIOLATION,TOYOTA,RAV4,2015.0,WHITE,Gasoline,N,DING DONG TAXICAB INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,3674Taxi,3674Taxi
5364,7474,ACTIVE,GMC,YUKON XL,2023.0,BLACK,Gasoline,N,A B LIVERY INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7474Livery,7474Livery
